,year,month,day,heigh,rainy,date,week,heigh_9403,rainy_9403,heigh_9404,rainy_9404,heigh_9405,rainy_9405,heigh_9406,rainy_9406,heigh_9408,rainy_9408,heigh_9410,rainy_9410,heigh_9413,rainy_9413,heigh_9416,rainy_9416,heigh_9417,rainy_9417,heigh_9419,rainy_9419,heigh_9420,rainy_9420,heigh_9422,rainy_9422,heigh_9518,rainy_9518
2339,2014,4,13,531.0,10,2014-04-13,15.0,90.0,13,72.0,12,192.0,9,95.0,0,221.0,5,275.0,21,202.0,28,77.0,1,26.0,0,302.0,17,208.0,43,251.0,3,129.0,10
2340,2014,5,13,518.0,6,2014-05-13,20.0,92.0,13,87.0,12,192.0,9,94.0,27,213.0,5,274.0,11,200.0,28,77.0,37,26.0,40,297.0,17,208.0,1,238.0,12,133.0,10
2341,2014,6,13,511.0,34,2014-06-13,24.0,111.0,17,112.0,1,217.0,32,97.0,32,212.0,5,279.0,34,200.0,28,162.0,4,89.0,3,292.0,54,208.0,43,238.0,3,154.0,2
2342,2014,7,13,1907.0,54,2014-07-13,28.0,91.0,52,147.0,54,438.0,31,747.0,6,1112.0,33,1246.0,33,1453.0,34,232.0,42,184.0,46,452.0,68,657.0,49,333.0,7,284.0,31
2343,2014,8,13,2180.0,43,2014-08-13,33.0,85.0,63,115.0,54,262.0,31,301.0,31,558.0,33,1141.0,33,1395.0,34,193.0,42,130.0,46,765.0,56,427.0,49,530.0,28,178.0,31
2344,2014,9,13,790.0,43,2014-09-13,37.0,66.0,63,68.0,54,169.0,31,111.0,31,280.0,33,487.0,33,347.0,34,71.0,33,31.0,46,435.0,56,273.0,49,276.0,28,89.0,31
2345,2014,10,13,698.0,43,2014-10-13,42.0,64.0,49,49.0,54,147.0,22,81.0,31,202.0,33,468.0,33,315.0,34,73.0,42,16.0,36,441.0,56,273.0,49,277.0,28,65.0,31
2346,2014,11,13,939.0,43,2014-11-13,46.0,64.0,63,69.0,54,155.0,31,100.0,31,290.0,33,528.0,33,420.0,34,78.0,42,28.0,46,433.0,56,294.0,49,289.0,28,72.0,31
2347,2014,12,13,637.0,43,2014-12-13,50.0,60.0,3,65.0,54,154.0,31,106.0,31,267.0,45,320.0,47,244.0,34,80.0,7,27.0,36,332.0,72,271.0,5,262.0,28,72.0,31
2348,2014,1,14,1.0,43,2014-01-14,3.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2349,2014,2,14,541.0,10,2014-02-14,7.0,84.0,13,68.0,12,189.0,9,97.0,9,227.0,5,274.0,11,205.0,10,77.0,1,26.0,0,319.0,17,209.0,43,264.0,3,132.0,10
2350,2014,3,14,1.0,43,2014-03-14,11.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2351,2014,4,14,530.0,10,2014-04-14,16.0,89.0,13,72.0,12,192.0,9,95.0,0,220.0,5,275.0,21,202.0,28,77.0,1,26.0,0,301.0,17,208.0,43,249.0,3,129.0,10
2352,2014,5,14,518.0,6,2014-05-14,20.0,93.0,13,87.0,12,192.0,9,94.0,27,212.0,5,275.0,11,200.0,28,77.0,37,26.0,40,296.0,17,208.0,1,238.0,12,131.0,10
2353,2014,6,14,512.0,6,2014-06-14,24.0,113.0,16,150.0,1,227.0,1,98.0,32,212.0,5,279.0,34,200.0,28,173.0,4,102.0,5,293.0,57,208.0,43,240.0,3,164.0,2
2354,2014,7,14,1929.0,54,2014-07-14,29.0,89.0,52,145.0,54,413.0,31,736.0,6,1067.0,33,1200.0,33,1408.0,34,210.0,42,173.0,46,444.0,68,637.0,49,317.0,36,258.0,31
2355,2014,8,14,2178.0,43,2014-08-14,33.0,84.0,63,116.0,54,264.0,31,300.0,31,606.0,33,1135.0,33,1377.0,34,217.0,42,138.0,46,792.0,56,417.0,49,523.0,28,176.0,31
2356,2014,9,14,780.0,43,2014-09-14,37.0,65.0,63,65.0,54,166.0,31,109.0,31,271.0,33,485.0,33,349.0,34,71.0,33,29.0,46,445.0,56,272.0,49,282.0,28,87.0,31
2357,2014,10,14,691.0,43,2014-10-14,42.0,64.0,49,49.0,54,148.0,31,82.0,31,204.0,33,474.0,33,335.0,34,73.0,42,16.0,36,426.0,56,281.0,49,276.0,28,64.0,31
2358,2014,11,14,892.0,43,2014-11-14,46.0,64.0,63,67.0,41,155.0,31,100.0,31,288.0,33,512.0,33,400.0,34,78.0,42,28.0,46,430.0,56,294.0,49,292.0,28,72.0,31
2359,2014,12,14,630.0,56,2014-12-14,50.0,61.0,4,62.0,54,153.0,31,104.0,31,267.0,45,312.0,47,244.0,34,80.0,7,27.0,39,330.0,72,269.0,5,263.0,38,72.0,31
2360,2014,1,15,1.0,43,2014-01-15,3.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2361,2014,2,15,539.0,10,2014-02-15,7.0,84.0,13,69.0,12,189.0,9,97.0,9,227.0,5,275.0,11,205.0,10,77.0,1,26.0,0,318.0,17,209.0,43,264.0,3,132.0,10
2362,2014,3,15,1.0,43,2014-03-15,11.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2363,2014,4,15,530.0,10,2014-04-15,16.0,89.0,13,73.0,12,192.0,9,95.0,0,220.0,5,275.0,21,202.0,28,77.0,1,26.0,0,301.0,17,208.0,43,247.0,3,130.0,10
2364,2014,5,15,518.0,6,2014-05-15,20.0,93.0,13,88.0,29,192.0,9,94.0,27,212.0,5,275.0,11,200.0,28,77.0,37,27.0,40,296.0,17,208.0,1,238.0,12,131.0,10
2365,2014,6,15,513.0,6,2014-06-15,24.0,117.0,16,227.0,1,235.0,1,98.0,32,213.0,5,278.0,34,200.0,28,168.0,4,128.0,5,293.0,57,208.0,43,244.0,3,169.0,2
2366,2014,7,15,1893.0,54,2014-07-15,29.0,85.0,52,139.0,54,383.0,31,720.0,6,1014.0,33,1218.0,33,1360.0,34,200.0,42,163.0,46,441.0,60,614.0,49,312.0,37,239.0,31
2367,2014,8,15,2159.0,43,2014-08-15,33.0,83.0,63,122.0,54,271.0,31,295.0,31,684.0,33,1192.0,33,1368.0,34,216.0,18,155.0,46,767.0,56,411.0,49,497.0,28,177.0,31
2368,2014,9,15,768.0,43,2014-09-15,38.0,65.0,63,63.0,54,165.0,31,107.0,31,264.0,33,479.0,33,351.0,34,71.0,33,28.0,46,462.0,56,270.0,49,285.0,28,80.0,31
2369,2014,10,15,680.0,32,2014-10-15,42.0,64.0,49,49.0,54,148.0,31,83.0,31,212.0,33,498.0,33,355.0,34,74.0,42,16.0,36,402.0,56,288.0,49,276.0,28,63.0,31
2370,2014,11,15,885.0,43,2014-11-15,46.0,64.0,63,68.0,41,154.0,31,99.0,31,287.0,33,501.0,33,408.0,34,78.0,42,28.0,46,429.0,56,294.0,49,294.0,28,72.0,31
2371,2014,12,15,620.0,56,2014-12-15,51.0,61.0,6,60.0,67,153.0,30,104.0,4,265.0,45,293.0,47,243.0,5,78.0,7,28.0,39,325.0,72,263.0,5,263.0,38,72.0,4
2372,2014,1,16,1.0,43,2014-01-16,3.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2373,2014,2,16,539.0,10,2014-02-16,7.0,84.0,13,69.0,12,189.0,9,97.0,9,227.0,5,275.0,11,205.0,10,77.0,1,26.0,0,317.0,17,209.0,43,264.0,3,131.0,10
2374,2014,3,16,1.0,43,2014-03-16,11.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2375,2014,4,16,530.0,10,2014-04-16,16.0,87.0,13,73.0,12,192.0,9,95.0,0,220.0,5,275.0,21,202.0,28,77.0,1,26.0,0,301.0,17,208.0,43,245.0,3,130.0,10
2376,2014,5,16,517.0,6,2014-05-16,20.0,93.0,13,88.0,29,191.0,27,94.0,27,211.0,5,276.0,11,200.0,28,77.0,37,36.0,13,296.0,17,208.0,1,238.0,12,131.0,10
2377,2014,6,16,514.0,6,2014-06-16,25.0,120.0,16,232.0,1,245.0,1,100.0,1,214.0,5,278.0,34,200.0,28,168.0,4,143.0,5,295.0,57,208.0,45,248.0,3,173.0,2
2378,2014,7,16,1854.0,43,2014-07-16,29.0,83.0,52,132.0,54,357.0,31,695.0,6,942.0,33,1273.0,33,1404.0,34,203.0,42,153.0,46,467.0,60,600.0,49,350.0,32,228.0,31
2379,2014,8,16,2094.0,43,2014-08-16,33.0,82.0,63,127.0,54,280.0,31,300.0,31,720.0,33,1228.0,33,1358.0,34,219.0,42,164.0,46,741.0,56,405.0,49,473.0,28,191.0,31
2380,2014,9,16,755.0,43,2014-09-16,38.0,65.0,63,61.0,54,163.0,31,105.0,31,259.0,33,483.0,33,354.0,34,71.0,33,26.0,46,468.0,56,269.0,49,279.0,28,82.0,31
2381,2014,10,16,679.0,32,2014-10-16,42.0,64.0,49,50.0,54,148.0,22,83.0,31,231.0,33,509.0,33,373.0,34,74.0,42,16.0,36,381.0,56,290.0,49,276.0,28,65.0,31
2382,2014,11,16,879.0,43,2014-11-16,46.0,63.0,63,69.0,54,153.0,31,99.0,31,286.0,33,497.0,33,416.0,34,78.0,42,28.0,46,430.0,56,297.0,49,294.0,28,72.0,31
2383,2014,12,16,610.0,56,2014-12-16,51.0,62.0,6,59.0,67,154.0,11,100.0,29,267.0,45,332.0,32,243.0,45,78.0,7,28.0,56,324.0,72,258.0,5,264.0,38,71.0,26
2384,2014,1,17,1.0,43,2014-01-17,3.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2385,2014,2,17,538.0,10,2014-02-17,8.0,84.0,13,69.0,12,189.0,9,97.0,9,226.0,5,275.0,11,205.0,10,77.0,1,26.0,0,317.0,17,209.0,43,264.0,3,131.0,10
2386,2014,3,17,1.0,43,2014-03-17,12.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2387,2014,4,17,529.0,10,2014-04-17,16.0,86.0,45,74.0,12,192.0,9,95.0,0,219.0,5,275.0,21,202.0,28,77.0,1,26.0,0,300.0,17,208.0,43,244.0,3,130.0,10
2388,2014,5,17,516.0,6,2014-05-17,20.0,94.0,13,88.0,29,191.0,27,94.0,27,210.0,5,276.0,11,200.0,28,77.0,37,40.0,13,296.0,17,208.0,1,238.0,12,131.0,10
2389,2014,6,17,515.0,6,2014-06-17,25.0,116.0,2,237.0,64,252.0,1,102.0,1,214.0,5,279.0,34,201.0,10,175.0,4,150.0,53,297.0,57,208.0,45,251.0,3,200.0,2
2390,2014,7,17,1888.0,43,2014-07-17,29.0,79.0,52,126.0,54,338.0,31,657.0,31,894.0,33,1310.0,33,1428.0,34,185.0,42,144.0,46,495.0,60,596.0,49,370.0,37,220.0,31
2391,2014,8,17,2094.0,43,2014-08-17,33.0,80.0,63,128.0,54,284.0,31,312.0,31,704.0,33,1210.0,33,1375.0,34,207.0,42,166.0,18,838.0,56,403.0,49,485.0,28,202.0,31
2392,2014,9,17,751.0,43,2014-09-17,38.0,65.0,63,59.0,54,161.0,31,103.0,31,254.0,33,515.0,33,356.0,34,71.0,33,24.0,46,463.0,56,269.0,49,277.0,28,82.0,31
2393,2014,10,17,681.0,32,2014-10-17,42.0,64.0,49,50.0,54,147.0,22,83.0,31,251.0,33,499.0,33,380.0,34,74.0,42,16.0,36,370.0,56,293.0,49,275.0,28,66.0,31
2394,2014,11,17,858.0,43,2014-11-17,47.0,63.0,63,69.0,54,153.0,31,98.0,31,284.0,33,506.0,33,423.0,34,78.0,42,28.0,46,430.0,56,302.0,49,294.0,28,72.0,31
2395,2014,12,17,608.0,57,2014-12-17,51.0,63.0,6,57.0,67,151.0,11,113.0,42,262.0,8,359.0,15,242.0,45,77.0,7,28.0,56,324.0,72,250.0,5,264.0,38,73.0,26
2396,2014,1,18,1.0,43,2014-01-18,3.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2397,2014,2,18,537.0,10,2014-02-18,8.0,85.0,13,70.0,12,189.0,9,97.0,9,226.0,5,276.0,21,205.0,10,77.0,1,26.0,0,316.0,17,209.0,43,264.0,3,131.0,10
2398,2014,3,18,1.0,43,2014-03-18,12.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2399,2014,4,18,529.0,10,2014-04-18,16.0,86.0,45,75.0,12,192.0,9,95.0,0,219.0,5,275.0,21,202.0,28,77.0,1,26.0,0,300.0,17,208.0,43,244.0,3,133.0,10
2400,2014,5,18,516.0,6,2014-05-18,20.0,94.0,13,88.0,29,191.0,27,94.0,27,210.0,5,277.0,11,200.0,28,77.0,37,40.0,13,296.0,17,208.0,1,238.0,12,131.0,10
2401,2014,6,18,517.0,6,2014-06-18,25.0,162.0,62,232.0,64,260.0,1,105.0,1,215.0,5,281.0,34,201.0,10,176.0,5,143.0,53,297.0,57,208.0,45,253.0,12,243.0,36
2402,2014,7,18,1951.0,43,2014-07-18,29.0,77.0,52,120.0,54,320.0,31,622.0,31,904.0,33,1347.0,33,1455.0,34,167.0,42,136.0,46,466.0,70,600.0,49,362.0,37,208.0,31
2403,2014,8,18,2089.0,43,2014-08-18,34.0,78.0,63,129.0,54,291.0,31,325.0,31,654.0,33,1237.0,33,1396.0,34,185.0,42,166.0,18,896.0,56,398.0,49,486.0,28,205.0,31
2404,2014,9,18,752.0,43,2014-09-18,38.0,65.0,63,57.0,54,160.0,31,101.0,31,251.0,33,540.0,33,358.0,34,71.0,33,23.0,46,456.0,56,269.0,49,271.0,28,80.0,31
2405,2014,10,18,692.0,43,2014-10-18,42.0,65.0,63,50.0,54,147.0,22,83.0,31,266.0,33,481.0,33,374.0,34,75.0,42,16.0,36,368.0,56,293.0,49,272.0,28,66.0,31
2406,2014,11,18,845.0,43,2014-11-18,47.0,63.0,63,70.0,54,153.0,31,98.0,31,282.0,33,524.0,33,429.0,34,78.0,42,28.0,46,426.0,56,309.0,25,294.0,28,71.0,31
2407,2014,12,18,601.0,57,2014-12-18,51.0,64.0,6,56.0,3,158.0,11,129.0,17,266.0,8,303.0,15,241.0,45,76.0,15,27.0,45,323.0,72,245.0,5,265.0,38,77.0,4
2408,2014,1,19,1.0,43,2014-01-19,3.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2409,2014,2,19,537.0,10,2014-02-19,8.0,85.0,13,70.0,12,189.0,9,96.0,9,226.0,5,276.0,21,205.0,10,77.0,1,26.0,0,316.0,17,209.0,43,264.0,3,131.0,10
2410,2014,3,19,1.0,43,2014-03-19,12.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2411,2014,4,19,529.0,10,2014-04-19,16.0,87.0,45,77.0,12,192.0,9,95.0,0,219.0,5,275.0,21,202.0,28,77.0,1,26.0,0,300.0,17,208.0,43,244.0,3,133.0,10
2412,2014,5,19,514.0,6,2014-05-19,21.0,94.0,13,88.0,29,191.0,27,94.0,27,210.0,5,277.0,11,200.0,28,77.0,37,40.0,13,296.0,17,208.0,1,238.0,12,131.0,10
2413,2014,6,19,520.0,6,2014-06-19,25.0,233.0,66,233.0,64,288.0,1,129.0,1,217.0,34,283.0,34,202.0,10,186.0,5,137.0,53,298.0,57,216.0,50,249.0,3,259.0,38
2414,2014,7,19,2011.0,43,2014-07-19,29.0,75.0,52,116.0,54,304.0,31,558.0,31,902.0,33,1292.0,33,1435.0,34,155.0,42,126.0,46,429.0,70,597.0,49,351.0,37,195.0,31
2415,2014,8,19,2089.0,43,2014-08-19,34.0,77.0,63,126.0,54,297.0,31,344.0,31,585.0,33,1243.0,17,1413.0,34,169.0,42,159.0,46,897.0,28,388.0,49,464.0,28,205.0,31
2416,2014,9,19,756.0,43,2014-09-19,38.0,65.0,63,54.0,54,159.0,31,99.0,31,247.0,33,544.0,33,360.0,34,71.0,33,22.0,46,440.0,56,269.0,49,268.0,28,79.0,31
2417,2014,10,19,710.0,43,2014-10-19,42.0,66.0,63,50.0,54,147.0,22,84.0,31,269.0,33,469.0,33,369.0,34,76.0,42,16.0,36,366.0,56,292.0,49,268.0,28,66.0,31
2418,2014,11,19,840.0,43,2014-11-19,47.0,62.0,63,70.0,54,153.0,31,99.0,31,286.0,22,536.0,33,432.0,34,78.0,42,28.0,46,420.0,56,310.0,25,294.0,28,71.0,31
2419,2014,12,19,577.0,57,2014-12-19,51.0,67.0,6,56.0,3,184.0,17,127.0,9,260.0,8,299.0,15,240.0,10,75.0,37,27.0,45,322.0,72,239.0,5,265.0,38,79.0,4
2420,2014,1,20,1.0,43,2014-01-20,4.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2421,2014,2,20,536.0,10,2014-02-20,8.0,86.0,13,70.0,12,190.0,9,96.0,9,226.0,5,276.0,21,204.0,10,77.0,1,26.0,0,315.0,17,209.0,43,264.0,3,130.0,10
2422,2014,3,20,1.0,43,2014-03-20,12.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2423,2014,4,20,528.0,10,2014-04-20,16.0,87.0,13,79.0,12,192.0,9,95.0,0,219.0,5,275.0,21,202.0,28,77.0,1,26.0,0,300.0,17,208.0,43,244.0,3,133.0,10
2424,2014,5,20,514.0,6,2014-05-20,21.0,95.0,13,88.0,29,191.0,27,94.0,27,209.0,5,278.0,11,200.0,28,77.0,37,40.0,13,296.0,17,208.0,1,238.0,12,131.0,10
2425,2014,6,20,522.0,6,2014-06-20,25.0,326.0,9,255.0,64,334.0,40,166.0,1,219.0,34,285.0,34,202.0,35,219.0,50,139.0,53,298.0,57,225.0,50,250.0,7,276.0,38
2426,2014,7,20,2023.0,43,2014-07-20,29.0,73.0,38,111.0,54,288.0,31,486.0,31,888.0,33,1205.0,33,1365.0,34,148.0,42,119.0,46,412.0,70,562.0,49,344.0,5,185.0,31
2427,2014,8,20,2087.0,43,2014-08-20,34.0,76.0,63,124.0,54,297.0,31,361.0,31,545.0,33,1221.0,33,1395.0,34,155.0,42,146.0,46,859.0,56,372.0,49,429.0,28,197.0,31
2428,2014,9,20,752.0,43,2014-09-20,38.0,65.0,63,50.0,54,159.0,31,97.0,31,244.0,33,511.0,33,364.0,34,71.0,33,22.0,46,414.0,56,268.0,49,263.0,28,80.0,31
2429,2014,10,20,721.0,43,2014-10-20,43.0,66.0,63,51.0,54,148.0,31,85.0,31,263.0,33,469.0,33,365.0,34,78.0,42,17.0,46,393.0,45,290.0,49,270.0,28,66.0,31
2430,2014,11,20,837.0,43,2014-11-20,47.0,62.0,63,71.0,54,153.0,31,99.0,31,300.0,33,530.0,33,429.0,34,78.0,42,27.0,46,414.0,56,310.0,25,293.0,28,71.0,31
2431,2014,12,20,557.0,42,2014-12-20,51.0,65.0,6,56.0,3,184.0,17,125.0,9,249.0,8,300.0,15,239.0,10,75.0,37,27.0,45,322.0,72,233.0,5,266.0,38,79.0,12
2432,2014,1,21,1.0,43,2014-01-21,4.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2433,2014,2,21,536.0,10,2014-02-21,8.0,90.0,13,70.0,12,190.0,9,96.0,9,226.0,5,276.0,21,204.0,10,77.0,1,26.0,0,315.0,17,209.0,43,264.0,3,130.0,10
2434,2014,3,21,1.0,43,2014-03-21,12.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2435,2014,4,21,528.0,10,2014-04-21,17.0,88.0,13,80.0,12,191.0,27,95.0,0,218.0,5,275.0,21,202.0,28,77.0,1,26.0,0,300.0,17,208.0,43,244.0,3,133.0,10
2436,2014,5,21,514.0,6,2014-05-21,21.0,95.0,13,88.0,29,192.0,9,94.0,27,209.0,5,278.0,11,200.0,28,77.0,37,45.0,13,296.0,17,208.0,1,238.0,12,131.0,10
2437,2014,6,21,523.0,6,2014-06-21,25.0,394.0,23,429.0,8,364.0,40,218.0,39,221.0,34,286.0,34,204.0,35,281.0,52,144.0,9,298.0,57,264.0,50,247.0,7,314.0,41
2438,2014,7,21,2003.0,43,2014-07-21,30.0,72.0,38,109.0,41,277.0,31,408.0,31,860.0,33,1090.0,33,1310.0,34,144.0,42,113.0,46,305.0,19,514.0,49,358.0,5,180.0,31
2439,2014,8,21,2076.0,43,2014-08-21,34.0,74.0,63,119.0,54,289.0,31,371.0,31,513.0,33,1164.0,33,1335.0,34,154.0,42,136.0,46,795.0,56,360.0,49,403.0,28,190.0,31
2440,2014,9,21,751.0,43,2014-09-21,38.0,65.0,63,50.0,54,158.0,31,95.0,31,238.0,33,477.0,33,375.0,34,71.0,33,21.0,46,405.0,56,267.0,49,261.0,28,79.0,31
2441,2014,10,21,724.0,43,2014-10-21,43.0,66.0,63,51.0,54,148.0,31,84.0,31,255.0,33,478.0,33,359.0,34,82.0,18,19.0,46,414.0,56,289.0,49,271.0,28,71.0,31
2442,2014,11,21,835.0,43,2014-11-21,47.0,62.0,63,71.0,54,153.0,31,100.0,31,305.0,33,524.0,33,425.0,34,78.0,42,27.0,46,419.0,56,308.0,49,293.0,28,70.0,31
2443,2014,12,21,756.0,13,2014-12-21,51.0,72.0,21,56.0,18,181.0,11,124.0,9,248.0,8,315.0,15,239.0,10,75.0,37,27.0,43,322.0,51,230.0,5,269.0,38,79.0,12
2444,2014,1,22,1.0,43,2014-01-22,4.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2445,2014,2,22,536.0,10,2014-02-22,8.0,92.0,13,71.0,29,190.0,9,96.0,9,225.0,5,276.0,21,204.0,10,77.0,1,26.0,0,314.0,17,209.0,43,264.0,3,130.0,10
2446,2014,3,22,1.0,43,2014-03-22,12.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2447,2014,4,22,528.0,10,2014-04-22,17.0,88.0,13,82.0,12,191.0,27,95.0,0,218.0,5,275.0,21,202.0,28,77.0,1,26.0,0,299.0,17,208.0,43,244.0,3,133.0,10
2448,2014,5,22,514.0,6,2014-05-22,21.0,95.0,13,88.0,29,192.0,9,94.0,27,209.0,5,278.0,11,200.0,28,78.0,15,53.0,24,294.0,17,208.0,1,238.0,12,131.0,10
2449,2014,6,22,523.0,6,2014-06-22,25.0,389.0,11,534.0,25,404.0,40,268.0,39,224.0,34,287.0,34,206.0,35,362.0,46,170.0,12,299.0,40,278.0,50,244.0,7,380.0,34
2450,2014,7,22,1928.0,43,2014-07-22,30.0,73.0,38,110.0,41,268.0,22,390.0,31,825.0,33,1051.0,33,1259.0,34,145.0,42,112.0,46,307.0,19,482.0,49,379.0,5,176.0,31
2451,2014,8,22,1991.0,43,2014-08-22,34.0,72.0,63,114.0,54,275.0,31,371.0,31,480.0,33,1101.0,33,1294.0,34,142.0,42,124.0,46,761.0,56,352.0,49,376.0,28,179.0,31
2452,2014,9,22,755.0,43,2014-09-22,39.0,65.0,63,50.0,54,157.0,31,93.0,31,236.0,33,449.0,33,384.0,34,71.0,33,21.0,46,391.0,56,266.0,49,260.0,28,78.0,31
2453,2014,10,22,729.0,43,2014-10-22,43.0,67.0,34,66.0,54,150.0,31,83.0,31,253.0,33,487.0,33,357.0,34,82.0,18,25.0,46,401.0,56,288.0,49,272.0,28,72.0,31
2454,2014,11,22,836.0,43,2014-11-22,47.0,61.0,63,72.0,54,152.0,22,102.0,31,307.0,33,520.0,33,418.0,34,78.0,42,27.0,46,425.0,56,306.0,49,292.0,28,70.0,31
2455,2014,12,22,774.0,13,2014-12-22,52.0,70.0,6,55.0,51,179.0,11,123.0,9,262.0,8,313.0,15,238.0,10,75.0,37,27.0,43,333.0,23,228.0,5,270.0,38,79.0,12
2456,2014,1,23,1.0,43,2014-01-23,4.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2457,2014,2,23,535.0,10,2014-02-23,8.0,92.0,13,71.0,29,190.0,9,96.0,9,225.0,5,276.0,21,204.0,10,77.0,1,26.0,0,313.0,17,209.0,43,263.0,3,130.0,10
2458,2014,3,23,1.0,43,2014-03-23,12.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
2459,2014,4,23,526.0,6,2014-04-23,17.0,89.0,13,82.0,12,191.0,27,95.0,0,218.0,5,275.0,21,202.0,28,77.0,1,26.0,0,299.0,17,208.0,43,244.0,3,133.0,10
2460,2014,5,23,514.0,6,2014-05-23,21.0,96.0,13,88.0,29,192.0,9,94.0,27,209.0,5,279.0,11,200.0,28,79.0,15,53.0,24,294.0,17,208.0,1,238.0,12,131.0,10
2461,2014,6,23,523.0,6,2014-06-23,26.0,360.0,8,478.0,5,470.0,40,334.0,8,227.0,34,287.0,34,208.0,35,430.0,42,214.0,9,299.0,40,295.0,50,241.0,7,452.0,39
2462,2014,7,23,1848.0,43,2014-07-23,30.0,74.0,52,112.0,54,269.0,22,379.0,31,794.0,33,1135.0,33,1264.0,34,140.0,42,112.0,36,313.0,19,481.0,49,406.0,28,171.0,31
2463,2014,8,23,1907.0,43,2014-08-23,34.0,72.0,63,109.0,54,260.0,31,361.0,31,461.0,33,1024.0,33,1260.0,34,127.0,42,113.0,46,744.0,56,346.0,49,348.0,28,166.0,31
2464,2014,9,23,766.0,43,2014-09-23,39.0,65.0,63,49.0,54,156.0,31,91.0,31,233.0,33,426.0,33,388.0,34,71.0,33,20.0,46,370.0,56,265.0,49,258.0,28,76.0,23
2465,2014,10,23,724.0,43,2014-10-23,43.0,67.0,34,66.0,54,150.0,31,84.0,31,257.0,33,514.0,33,355.0,34,82.0,18,26.0,46,388.0,56,287.0,49,272.0,28,75.0,31
2466,2014,11,23,841.0,43,2014-11-23,47.0,61.0,63,71.0,54,152.0,22,100.0,31,303.0,33,513.0,33,411.0,34,77.0,33,27.0,46,409.0,56,303.0,49,289.0,28,69.0,23
2467,2014,12,23,782.0,11,2014-12-23,52.0,68.0,6,55.0,51,175.0,11,121.0,9,252.0,8,310.0,15,238.0,10,75.0,37,27.0,43,340.0,23,227.0,5,270.0,38,79.0,12
2468,2014,1,24,1.0,43,2014-01-24,4.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
